Organization,Mission,Families,Educators,Workspace
DuBois Regional Medical Center,0.10749163008235585,0.1478601413218763,0.12291154627750323,0.10152841186054518
The Deere & Company Welfare Benefit VEBA for Salaried Employees,0.1984234586090985,0.24172150799576164,0.21188075807655826,0.17927651761428165
Holy Spirit Hospital of the Sisters of Christian Charity,0.09919237103422507,0.12008796558511503,0.11573411888206286,0.11139216136707508
Doylestown Hospital,0.06795305533032647,0.10453993629628067,0.09407148856924608,0.06573906542349106
Community Medical Center,0.09515953475527994,0.1430212287224163,0.11152976133120496,0.09071606299363255
Holy Redeemer Health System,0.11561419810077933,0.12570994493238707,0.14344829273428528,0.1484217650753783
Butler Healthcare Providers,0.09557350235128592,0.12373688612013722,0.11643890062143691,0.09685572423987243
Kpmg LLP Health Plans Tr,0.31668703354640537,0.36607303125451585,0.3457950796244278,0.2830975613859874
Allegheny County Schools Health Insurance Consortium,0.1403632620696027,0.170055936800645,0.1498814257763076,0.11616499189709195
Lehigh Valley Hospital - Muhlenberg,0.0841543358416621,0.12582190958803185,0.10755052086255101,0.09307528291398148
Main Line Healthcare,0.07852479689859715,0.12518988854496838,0.10392059196026404,0.07880677681782144
Pocono Medical Center,0.03611828092603442,0.0583396573002819,0.06316968562355985,0.05734330724841685
Guthrie Medical Group PC,0.1996336080389709,0.2372440105097402,0.22161933642509313,0.18336117426103227
United States Steel Corporation Active Employee Insurance Benefits,0.16349644813783115,0.19409091293294467,0.18548397620718315,0.1276307476672438
Pennsylvania State Employees Credit Union,0.08297122416423763,0.12320653751848953,0.11371850572109898,0.09089768669791132
St Joseph Regional Health Network,0.0989750389669185,0.13340380306490085,0.11222627071507274,0.10471142699788138
Southwest Behavioral Health Management Inc,0.14322190597710105,0.19697203657118445,0.1630393331510206,0.1228538407575902
American Electric Power System Employees Benefit Tr,0.13633057005266624,0.17285019049323413,0.15960773806793893,0.11099708053977553
Bell Atlantic Retiree Life Insurance Plan Trust,0.204689649710442,0.248537359064392,0.2179941317785934,0.1849569995223006
Lafayette College,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Highmark Health,0.059655812464653346,0.1092976454277601,0.09073105106981405,0.07481428914759913
Project Management Institute,0.06377035013230703,0.10192348771402582,0.08286689488984356,0.07479735903441298
Elwyn,0.07977246147283346,0.11965236861089801,0.10202275375936831,0.08864874839510795
"Resources for Human Development, Inc.",0.04825119826313895,0.09487014236754632,0.07590312486291118,0.05851296883562951
Washington Hospital,0.0815937278474197,0.11478026509767014,0.10398049327278369,0.0754295089657554
UNIVERSITY OF SCRANTON,0.2026640477214101,0.23722896824684392,0.17953348779425238,0.1848684995485117
United States Steel Corporation Retiree Insurance Benefits Trust,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
St Lukes Hospital Anderson Campus,0.07399743504160838,0.11299554675585388,0.09456519154068077,0.06621791736028748
Bryn Mawr College,0.09027089008206546,0.11963562573368447,0.07795494319367469,0.09564297843250491
Masonic Villages of the Grand Lodge of Pennsylvania,0.061283383125792956,0.09014304384739957,0.08445835018477876,0.08291112329643113
Phi Group Return,0.12070804209717578,0.15065142829280587,0.13716358285430785,0.1455132515057388
John Templeton Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Widener University,0.15111264601850494,0.1636899459936979,0.16581590674924218,0.14861627656113452
Delaware County Public Schools Healthcare Trust,0.17342079186292159,0.20081799550000967,0.1675530644028561,0.1549306785119875
Diakon Lutheran Social Ministries,0.15603073514981247,0.16439251241806996,0.17607160512855924,0.188630511991837
Northeast Pennsylvania Center for Independent Living,0.07375097244757456,0.10751206171686267,0.09437795377956493,0.07984785610244294
William Penn Foundation,0.09679362908325939,0.1337896073179876,0.10553719801754624,0.1019924069172381
Ephrata Community Hospital,0.1015739713415783,0.13945462939231124,0.11658891959945661,0.09173809163068114
Evangelical Community Hospital,0.07821682120844786,0.12768059574358204,0.1136254795038324,0.09143533589073005
Institute for Transfusion Medicine,0.08731757113446792,0.14739762650687205,0.12337271620648471,0.09802153384028811
Tower Health Medical Group,0.11873295723249366,0.16277161411985452,0.13292194073349406,0.10552227951626936
Meadville Medical Ctr,0.10780296697639913,0.15682733112991443,0.13285664784227047,0.1054873700871749
Dickinson College,0.09695895315679548,0.11970587555324674,0.08867639593875876,0.0937551878060987
Grand View Hospital,0.04881594164721326,0.09629464840235724,0.08180730058924912,0.05690735114201839
National Slovak Society of the USA,0.08258969262532445,0.1202288740529317,0.10274094367709563,0.08164639433128573
Franklin & Marshall College,0.10357433254183845,0.11400989603306055,0.08369892982820559,0.10596646172050617
Good Samaritan Hospital,0.1781140948004456,0.22040660403417323,0.19908808913418874,0.17128830594477473
Riddle Memorial Hospital,0.2041665213220749,0.24208194634081692,0.23672581633072187,0.23203931435663128
Gettysburg College,0.14860137042471444,0.16874738897988484,0.12171261789617716,0.14383203826798707
The Childrens Hospital of Philadelphia Foundation,0.10900519072567683,0.14149653671802065,0.11637172086721759,0.10494528277847126
Pnc Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Gettysburg Hospital,0.11774886739056412,0.14126420287711294,0.132632829882377,0.09877649371870056
Bucks & Montgomery County & Schools Health Care Consortium,0.14546883821186074,0.17456759412755674,0.1487831474533049,0.13388743043293017
District Council 33 Health Welfare HealthWelfare,0.15565101334231168,0.1946618068909044,0.17487772609080643,0.134925781162747
Robert Morris University,0.3728548886691332,0.40324562450523993,0.3381668305071551,0.3610853872616606
Richard King Mellon Foundation Dtd 01-01-47,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Accesslex Institute,0.22656619006122947,0.2253316241031882,0.23115251552604987,0.21732998597860087
Main Line Services,0.0796686652075771,0.12721261805949868,0.10191952188809938,0.07223428583172531
Public Health Management Corporation,0.10833587400070654,0.1565283714023995,0.12386689862661726,0.09019690241469036
Muhlenberg College,0.07271925653379419,0.11094176131679678,0.08230808830825254,0.09508650138870489
National Board of Medical Examiners,0.10367425928745422,0.1482613611092669,0.10707523934666341,0.0932312231691167
Arcadia University,0.12258338253342516,0.1508415334492068,0.11786873347456162,0.12046624596694921
Pheaa Student Loan Foundation Inc,0.1251872673327572,0.1609153286645807,0.14089229838946637,0.11561911764080701
Prospect Dcmh LLC,0.10833344893836205,0.1554613672849312,0.1361673700989794,0.10132952047501576
Merakey Pennsylvania,0.12558076594479806,0.16045063271472915,0.14190715149180821,0.1128064850162841
Indiana Regional Medical Center,0.09455220423343602,0.12158615829714225,0.11804923859354721,0.09738038058397191
Lake Erie College of Osteopathic Medicine Inc,0.14071518177738862,0.1745976040780869,0.13482563581570128,0.13338859613003173
P G & E Post Retirement Med Pl Tr Non Mgmt NonMgmt Employees & Retirees,0.20697039685309437,0.2485616589249665,0.22167342604770102,0.18156570165613728
Blue Cross Complete of Michigan,0.1608533811640589,0.19997619803097966,0.18592833190750246,0.1468606091206105
Pennsylvania Cyber Charter School,0.05021163171997989,0.07400433070201351,0.04478038215710567,0.07203638200662998
Upmc Hanover,0.12144750699821494,0.16802953603736215,0.14823333108382952,0.11343545339767835
La Salle University,0.09908849863013125,0.13092174757564023,0.10054147413071013,0.11185752532100335
Nazareth Hospital,0.07942858349349069,0.109964238513099,0.10650904933072747,0.09453689981414604
Clinical Care Associates of the University of Pennsylvania Health,0.16722104974314966,0.20697971321070396,0.16955124726750603,0.15435065453510122
Mercyhurst University,0.04651498340051141,0.07159941067269515,0.0669969984411104,0.07099343385604007
Jeanes Hospital,0.056201983567504055,0.09756287978645495,0.09283427226872543,0.07658079485614888
St Lukes Hospital Monroe HospitalMonroe Campus,0.07399743504160838,0.11299554675585388,0.09456519154068077,0.06621791736028748
Pew Memorial Trust,0.10813916815823643,0.15908383822874683,0.1355596956382794,0.10803590104007188
Philadelphia College of Osteopathic Medicine,0.2135442994013178,0.22023416110396254,0.15783846264906698,0.1929287410582995
Upmc Pinnacle,0.15676431895462428,0.20325866276099924,0.17425641933307223,0.13308407137642664
Cigna Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Philadelphia University,0.17970849720705062,0.21961883473144472,0.17770368399077285,0.16817582602500947
Lehigh Valley Hospital - Schuylkill,0.10015595946341094,0.13917682169619972,0.12496537335439883,0.1110890378113576
Law Enforcement Health Benefits Inc,0.19847460095719216,0.2294401404935077,0.20847568945122008,0.16640377249325633
Messiah College,0.12723304783651435,0.14536190761573664,0.13767190074159164,0.14645232102753025
Wilkes University,0.09486235212200045,0.12123054049215276,0.08445893636819879,0.10797332280055849
THE CORPORATION OF HAVERFORD COLLEGE,0.0832750889907986,0.12409183003376867,0.09210544724222713,0.09861381363196209
"Community Services for Children, Inc.",0.06772253428039343,0.060466037341685874,0.06254678758269139,0.079319537764591
Northeast Behavioral Health Care Consortium,0.1078965599001761,0.14828962722721895,0.133578906316697,0.10345293763578811
Carpenters Health & Welfare Fund of Philadelphia and Vicinity,0.18314546800602116,0.22216595868465594,0.20237457465296582,0.16323865525418635
Susquehanna University,0.14224298384287737,0.18439427854967394,0.13416508178490416,0.16083075933851987
Retirees of the Goodyear Tire & Rubber Company Health Care Tr,0.12585406041883684,0.17008822639654075,0.15423640961535257,0.10572962347193315
Gannon University,0.14140165691068696,0.16417385140075746,0.10871362183624556,0.13382051810744877
Health Access Network,0.09361885750261933,0.1440657686142892,0.12480716852797213,0.09345865069828163
St Lukes Health Network Inc,0.06558686638027333,0.10504894007344057,0.0865490481059803,0.060696388877306995
Uniontown Hospital,0.06350730798820403,0.11167999771301118,0.09773453516387542,0.0769794323544798
Allegheny College,0.07213083967556166,0.10601562762669059,0.06671779549481305,0.08400527803385238
The Pittsburgh Foundation,0.09497346516927052,0.13825509900194122,0.1141825463093532,0.10033222138044795
"Keystone Service Systems, Inc.",0.12979843635788524,0.16316534617893297,0.14365389957526276,0.10790987942184627
Employee Benefit Trust of Harris Trust and Savings Bank And,0.18704863742948064,0.23003091158441746,0.20567508645085553,0.15789592441934952
Monongahela Valley Hospital Inc,0.18620055987410267,0.22886630163242283,0.20259047251911022,0.17270082072115933
Merakey Allegheny Valley School,0.13838071531724483,0.1890201454432523,0.15493911295409013,0.15702155370511084
Central Pennsylvania Teamsters Health and Welfare Fund,0.20407959560429623,0.24364017453098608,0.22174475618403267,0.17342418218108235
Lincoln Benefit Trust,0.12285956835771306,0.14944090655249043,0.13214447026182108,0.10625967796220215
Geisinger Lewistown GeisingerLewistown Hospital,0.07717369785155903,0.12342004356350289,0.10031590318180184,0.07727527350380525
Woods Services Inc,0.07274992334714725,0.10574167882655428,0.08165249898756965,0.08493699456352477
Commonwealth Charter Academy Charter School,0.10343061601536196,0.11296395225659406,0.08344060107213558,0.12095694494453935
KenCrest Services,0.16251242268057442,0.20803775610309183,0.16893469678836082,0.17057270087736687
Laborers District Council Of,0.21960761790921057,0.25923203638637016,0.227332508105495,0.1909020431788424
Temple University Health System Inc,0.14713447424220516,0.17653067844379366,0.17811309261515218,0.1528871760867938
Northeastern Pennsylvania Health Corporation,0.0841543358416621,0.12582190958803185,0.10755052086255101,0.09307528291398148
University of the Sciences in Philadelphia,0.09256951202612673,0.127496623397916,0.08013380751877919,0.09357365239324944
Childrens Surgical Associates Ltd,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Desales University,0.10748085239280558,0.13932239670662616,0.11484390027581615,0.1215990667089547
Point Park University,0.09218308618224458,0.12658118115446726,0.0849723477125438,0.09717671563225017
York College of Pennsylvania,0.050312977438656814,0.092998649079994,0.05436482428007927,0.0611092846046537
Aria Health Physician Services,0.08613844881775978,0.1273072954621841,0.11346326795337724,0.08081130933394343
Employee Benefit Trust of Eastern Pennsylvania,0.279968042253835,0.30254857028849813,0.29878600754618456,0.24954314234795716
Sun Coast Nursing Centers Inc,0.09976754280196687,0.14602371820526938,0.1226111048307984,0.08741092193699307
American Association for Cancer Research,0.11511719388863284,0.1614193975872552,0.12300353402537467,0.12016858534521446
The Heinz Endowments,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Divine Providence Hospital of the Sisters of Christian Charity,0.1516005071010309,0.18186155244924618,0.17160249300903896,0.1530645154683552
Moravian College,0.07750871434291795,0.10777624211272496,0.07237448393649815,0.08181382585836128
University of the Arts,0.08963946294434,0.1196839554188186,0.09120347864753198,0.10239759184187214
St Lukes Warren Hospital Inc,0.517709904797107,0.5495173740760588,0.5350451881818019,0.5157624006532828
Upmc Pinnacle Lancaster,0.12970831174753716,0.16995330792279217,0.15675424589049858,0.1287932254267925
Ursinus College,0.06821382231167306,0.09988753479863755,0.06721846913717855,0.07956519346492408
Pinnacle Health Medical Services,0.11580731517947462,0.15846981638893454,0.14131324635062292,0.10607368323461175
Willow Valley Communities,0.050577589706986004,0.08455056252238458,0.07988508419273532,0.07768608123554277
Upmc Carlisle,0.1349710555402457,0.1730579186455805,0.15977043237879063,0.13253847900330562
KING'S COLLEGE,0.16407707444949637,0.17562226299037886,0.15753190749089763,0.14481274481967166
Albright College,0.08356068735980238,0.11475340198690409,0.08652088073615272,0.09645397363320818
Elizabethtown College,0.04828082695433411,0.07604806908221118,0.04412437423131821,0.061599238157741376
Operating Engineers Welfare Fund of Eastern PA & Delaware,0.2026185579863501,0.23295618553336261,0.21127004698959184,0.17785559161953424
American Society for Testing and Materials,0.09655068264168543,0.16457272497015007,0.12671554342810398,0.09595458893628672
Upmc,0.11081931026128089,0.14833226564988888,0.1256113310597654,0.09123463597331194
Caring People Alliance,0.09062168760396427,0.1224806275915723,0.11175354556277006,0.10236431278323632
Washington and Jefferson College,0.05612719329756333,0.08800815487844382,0.06656297600202477,0.07078315251777456
Susquehanna Physician Services,0.1048814306779241,0.14734132325865523,0.13241092152111889,0.11166304068332245
Armstrong County Memorial Hospital,0.1511927937486668,0.1901534191273443,0.17193072224860484,0.14517789967159178
Upmc Chautauqua at WCA,0.08705113155791555,0.13147574206980173,0.11581307847570932,0.09644102339697547
Marywood University,0.07170584475331065,0.10849589405721882,0.07470427732926055,0.08229591385346913
Longwood Gardens Inc,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Airie Knipel Harry V and J Williams Warehime Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Lancaster General Medical Group,0.15293659723419173,0.19328484862937756,0.16959816428466368,0.1388883073792515
Lebanon Valley College,0.049505171770460654,0.07749498752290418,0.05448583486200753,0.07020945538487655
Phila Area Indpdnt School Business Officers Assc Health Benefit Tr,0.13895293500510542,0.17245607849376177,0.1686724045518896,0.11630023602133077
Trumark Financial Credit Union,0.08251999118006581,0.12367393150321526,0.11033405130094465,0.0779835680336971
Hearthstone Senior Communities Inc,0.12620288858684015,0.14790273681970134,0.1320265891963852,0.10773659598486252
Philadelphia Corporation for Aging,0.05102299041227287,0.08753535926116851,0.07875369681761135,0.05594379984865594
Philadelphia Freedom Valley YMCA,0.11211872855908978,0.1343675612741686,0.1195116602992381,0.13779345763276996
United States Conference of Catholic Bishops,0.07224084820094145,0.09564985733932829,0.06998845588575464,0.08411101130439325
Charles Cole Memorial Hospital Ron Rapp VP of Finance,0.08322000367998994,0.1320648085115077,0.10057214629175149,0.08756074938783642
Wayne Memorial Hospital,0.11110182864124829,0.14202629810380907,0.12917955800807457,0.12079603551387297
Saint Francis University,0.06525064368671385,0.09426814268022832,0.07284307237226584,0.08520817313429452
Philadelphia Orchestra Association,0.17424826829096607,0.20127426145963645,0.18934502991196267,0.20889992827191117
Philadelphia Post Acute PostAcute Partnersllc,0.10166931814033187,0.1403137826065748,0.11781739451485584,0.09726331625261841
Mercy Life Center Corporation,0.12290697413556861,0.14932375134679254,0.1433504674983791,0.13375907121391029
Institute for Cancer Research,0.1345745314283856,0.17905868236557387,0.14667814279817004,0.13572302411201254
MELMARK INC,0.06776408755774765,0.11402775044390512,0.08262335435396095,0.0699511265316397
The John Hopkins Univ Applied Phys Lab Medical & Dental Insurance,0.2655895527575902,0.2915250644877877,0.2738114154571887,0.2194637571725292
Agora Cyber Charter School,0.23301016952652498,0.21504195572908869,0.17025386299123368,0.23058469457246233
Brother's Brother Foundation,0.07766430170888194,0.11520706159521443,0.09213483174015813,0.07544165822640547
RICHARD J CARON FOUNDATION,0.1356292455203556,0.1735038210585772,0.15392631525457579,0.14566061314705492
Summit Physician Services,0.142801130514576,0.18361734090138337,0.1636622809001831,0.1412130453707945
United Brotherhood of Carpenters and Joiners of America,0.4068443954867925,0.42980698728252076,0.4178327406794652,0.3703916521753462
GAUDENZIA INC,0.06097117889144632,0.09414246637655954,0.08700756150462852,0.06681532169939552
Chevron Phillips Chemical CO Lp Health & Benefit Tr VEBA,0.2066018662926864,0.2455290932067844,0.21832777027731376,0.1659384670448646
Juniata College,0.06099446639003936,0.09891769733106226,0.07071711091121546,0.07594896867762901
Central Pennsylvania Food Bank,0.22647157744729263,0.2547143081948898,0.24475328616756975,0.24491454450012784
Vizo Financial Corporate Credit Union,0.13918678734737444,0.19065655191169228,0.1766189377266748,0.15109082518202388
Lansdale Hospital Corporation,0.06709340532030028,0.10121763948409057,0.08390197557738988,0.07116606802358039
American Bible Society,0.04362770739901067,0.05096436483497557,0.06051530897085311,0.06875215356558517
I B E W Local 98 Health & Welfare Fund,0.1746295152434132,0.20083885011840308,0.18864339543670372,0.14159417375775063
Misericordia University,0.13300013348260586,0.169902964985445,0.13178395867803183,0.13103079273651874
Seton Hill University,0.12443496165893642,0.14442802866573612,0.12816494170631887,0.14562065832517357
Rhode Island Hospital,0.15338611794435375,0.18974837179953163,0.18003004673973788,0.14709324781668942
Neighborhood Health Plan of Rhode Island,0.16097789572705645,0.20001493379601354,0.17292313123955338,0.13905544217969712
Brown University of Providence,0.059632138182610706,0.08453680902564376,0.061688452975910524,0.07389746020232257
Bank of America Charitable Gift Fund,0.13382938309380965,0.15749217323929887,0.15793563566351354,0.13399857358851852
The Miriam Hospital,0.1584326685853389,0.19585904850902025,0.18087909154490434,0.15016770463242535
Kent County Memorial Hospital,0.05838518580936847,0.09337455905126879,0.0830750177108659,0.05960571460665676
Women & Infants Hospital of Rhode Island,0.0805174075705416,0.09647409491329895,0.08601356007664285,0.07269298526754508
Johnson & Wales University,0.1310666346252526,0.15990122455308498,0.12885461612268112,0.12539578711874055
Providence College,0.12502982317230837,0.14543833772748482,0.125157199759662,0.1295934188765261
Lifespan Corporation,0.21513001918348695,0.24560962253054208,0.233205039331966,0.19612478095016528
Bryant University,0.08915934234845202,0.10194680548748292,0.08546182950568504,0.11348410520608498
Lifespan Physician Group Inc,0.07985795641194837,0.1171258889202692,0.1034372795452736,0.07879697143653785
Yale New Haven Health Srv Corp Vol Emp Benefit Assc Pl Tr,0.15908006834406963,0.18678143428446958,0.16890850671406465,0.12690001624897695
Roger Williams University,0.07290684026640892,0.1115190933107566,0.07966385494584827,0.09698387469643854
Delta Dental of Rhode Island,0.08373474808782122,0.13537227287608855,0.11687565418881163,0.08954237502821982
South County Hospital Healthcare,0.09704970800521606,0.1274942753664725,0.11024301357771005,0.09359528646092419
Kohls Department Stores Inc Health and Welfare Benefits Trust,0.2361082259686934,0.26779208994547377,0.2479685947179141,0.20532432796809486
Rhode Island School of Design,0.06675728806987047,0.09735976646686262,0.07220457529737312,0.08011101827899325
Care New England Health System,0.06896098633569203,0.10214406328851844,0.09073398566583435,0.06874784702681891
Wb Community Health,0.09208323835425725,0.12849882797819023,0.11011507410608345,0.08651318629880211
Newport Hospital,0.14392120168702383,0.17647643641404875,0.16394362460050982,0.1323740237461205
Butler Hospital,0.06328471160424665,0.10116518852839607,0.08253856312751373,0.06488250005275631
Salve Regina University,0.05840591809681639,0.08180074622795996,0.061851867886802525,0.08059309419042482
The Rhode Island Community Foundation,0.17951308916740916,0.21266560535514145,0.1917650871124914,0.17119466937704986
Navigant Credit Union,0.06708855180185958,0.10095132881414703,0.09806997698839581,0.07045952022338631
New England Institute of Technology,0.20631049353205988,0.2517131875992452,0.20114348840263663,0.17194653785251113
Brown Medicine,0.10593059701827412,0.1492307596198832,0.11314973066349665,0.10639775443273003
Emma Pendleton Bradley Hospital,0.14097123033208958,0.17668785783207697,0.1647319478268109,0.13368699877058277
Pawtucket Credit Union,0.12925632398689368,0.15818871801544665,0.14778780156876237,0.12452108700864528
American Athletic Conference,0.09620290838148693,0.1269499818201767,0.10934766301550658,0.09763629084621783
United Food & Comm Workers & Part Emply Interstate Heal & WEL Fund,0.18030782916958998,0.20234966841817736,0.18987404599553703,0.15135057200311575
Thundermist Health Center,0.10875287574448367,0.15075804735232867,0.1343208793864682,0.10968218185739453
Plan International USA,0.06074181788883137,0.07937920452031433,0.0797203463301398,0.06275941271614427
Brown Emergency Medicine,0.12327893767863596,0.1576705275829835,0.13202585244885479,0.10764396082925853
The Providence Community Health Centers Inc,0.08197750935918757,0.12240547484078179,0.1059323918803401,0.08632992653989369
Teamsters Local 251 Health Services & Insurance Plan,0.15384716423486955,0.174873585079663,0.16025705485063868,0.11621519977781236
HopeHealth,0.07189180372600668,0.07484536673086462,0.09814524750776099,0.08933857881024931
Providence Center for Counseling and Psychiatric Services,0.07084658275413658,0.09381226839850154,0.08773404787352224,0.07177096677813877
Gordon Research Conferences,0.14417543382485254,0.17668737958018843,0.14635742334655333,0.13461491097076927
Aipso,0.11693517062196956,0.16198514306220946,0.1574643581496017,0.11584940372593389
The Fogarty Center,0.11500794440306294,0.14459282960934017,0.12877253953219792,0.13165667173615314
The University of Rhode Island Foundation & Alumni Engagement,0.26566336436319316,0.28872144628662233,0.26566078611346955,0.26395072335967107
St Georges School,0.04357985768335215,0.047784184672079455,0.05662052284194019,0.06929356847707979
University Surgical Associates Inc,0.16169339460470045,0.19203048108645748,0.16807833612299672,0.14941812441016133
EDESIA INC,0.0989584369637252,0.11368817766031702,0.12505102319652217,0.1127299526491835
"Fellowship Health Resources, Inc.",0.09410945598235687,0.11882058177295374,0.10486249046636564,0.08313085170698276
CHILDRENS FRIEND AND SERVICE,0.056093907723710146,0.08045894738282489,0.07972343299394047,0.06984242435923493
AMERICAN MATHEMATICAL SOCIETY,0.08515099663195569,0.12621616950517622,0.08728063736824976,0.09480869099749878
Mary C Wheeler School Inc,0.08598252296241904,0.09245066881273234,0.08156564244575248,0.0997478559791748
Amica Retiree Medical Tr,0.13998484254214982,0.16067350744884468,0.15331864279164786,0.11463625183435433
East Bay Community Action Program,0.0698184759750271,0.11664517740017488,0.09423673313000147,0.07076857163049644
Community Care Alliance,0.08532681218930105,0.12135075599881029,0.10783891206262763,0.09587407450394192
Rhode Island Laborers Health and Welfare Fund,0.16854520527724604,0.2008918803618165,0.1739021026203913,0.13368933431841523
Jonathan M Nelson Family Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Warren Alpert Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Brown Neurology,0.19142890270740875,0.21963219352929053,0.19311068844768475,0.18117237646971285
Gateway Healthcare Inc,0.10955518844512147,0.14357739842832706,0.12739163450201507,0.10407652324621086
YMCA of Greater Providence,0.051319355799160804,0.0659523028929837,0.06384937998450901,0.054636989709031636
Rhode Island Mayoral Academy,0.1388348408400436,0.14197012865822523,0.1267959211660986,0.14229011709510642
Comprehensive Community Action Inc,0.15516864831228583,0.18231616882682922,0.17192645019065345,0.12154073790246822
J Arthur Trudeau Memorial Center,0.08604967537415542,0.12976002775541962,0.1068316870538848,0.09580620526441341
Tri County TriCounty Community Action Agency,0.13278222482216617,0.16713644596988309,0.15187032775164022,0.11439552788735108
Phoenix Houses of New England Inc,0.1017806740679782,0.14165811467802425,0.12170740016469539,0.0994065173831915
Preservation Society of Newport County,0.08178736772462059,0.11909200141013798,0.10576689924571192,0.09845121636727217
SAINT ANTOINE RESIDENCE,0.08147484416247963,0.09851199115714271,0.09251874861319909,0.08661376882485183
"van Beuren Charitable Foundation, Inc.",0.15785825127945152,0.1956892732924277,0.18817222351754703,0.17601974828172662
Pace Organization of Rhode Island,0.038346361192729606,0.057097037733932154,0.05902302412317939,0.04156109283066989
Looking Upwards Inc,0.033174750790204155,0.06229405664571086,0.05703125412080612,0.051686500352367215
Peoples Credit Union,0.052865214295901075,0.10225913992582225,0.09247854056805727,0.0659377636260633
Kent County Visiting Nurse Association,0.14868263795778214,0.18408182079671698,0.16531555498057993,0.1258935945195454
Lifespan School Solutions Inc,0.1392356563310171,0.16891399462467693,0.13110725534274903,0.12584011152611974
Meeting Street,0.13394442066890955,0.14068176422886403,0.1334029258851498,0.1478329298069928
Providence Performing Arts Center,0.08394241234027766,0.12562431976561372,0.10775349583819038,0.09933227704819203
Blackstone Valley Community Health Care Inc,0.12303237011521306,0.16089969025210094,0.13518696624966065,0.11107518153099616
Greenwood Credit Union Inc,0.14826366902133026,0.18404589186540676,0.17875369189774892,0.13888554260113506
Family Service of Rhode Island,0.09615796468338211,0.14211949390727896,0.11280538775740334,0.10286102735538438
Thrive Behavioral Health Inc,0.048927435725897084,0.0956773883922718,0.08066607910116985,0.06384208500923283
Rhode Island Community Food Bank Association,0.058998420515728345,0.07503561339922304,0.08649842886777237,0.07492963297072897
SAINT ELIZABETH HOME EAST GREENWICH,0.04359047857108067,0.06867034386437187,0.07308980671879028,0.0649310225275842
Visiting Nurse Home & Hospice,0.13761899482615647,0.16634736144515339,0.14549204509736813,0.11959403381170874
MS Support Corporation,0.12039380989093817,0.1610745573920025,0.1348006235826591,0.10621140813786767
"THE GRODEN CENTER, INC.",0.08648114745941582,0.13322066642140262,0.10132018797422737,0.08776113351602666
West Bay Residential Services Inc,0.07252243689518911,0.11203083560328475,0.0947885500061374,0.08192865771864788
Lincoln School,0.11092284520755924,0.13868496933484975,0.10229224486284239,0.11698340635583204
Rhode Island Hospital Foundation,0.08258576902763726,0.12639568885369612,0.11802926240269429,0.0975481852646779
Roger Williams University School of Law,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
"United Way of Rhode Island, Inc.",0.08097995675128433,0.11362262703801695,0.1089460660681596,0.10310041453408736
Crossroads Rhode Island,0.07486055406042946,0.11035800762218972,0.09486190088701807,0.06624714635050277
TOCKWOTTON ON THE WATERFRONT,0.22948367328448838,0.2626803848557122,0.2399552366027995,0.20556780883744719
Factory Mutual Insurance Company Postretirement Welfare Program,0.17880717514251365,0.20448859745874337,0.19554622482139206,0.15472755587617937
Healthcentric Advisors Inc,0.09557341834413358,0.1469904369687538,0.10942824353277536,0.08990282689905893
SAINT ELIZABETH MANOR EAST BAY,0.04236568623802317,0.06877429758687015,0.07374180220254811,0.06487944792523137
Northwest Community Health Care,0.08139981905553462,0.12146347480201569,0.10084114934874855,0.07652503979694725
Westerly Community Credit Union,0.17546690846098845,0.21126923846708479,0.20855719703550057,0.15944886906922817
Brown Urology Inc,0.18586634628306764,0.2141427962042577,0.17846019872562535,0.1629942083950262
Gordon School,0.1169579493124957,0.12533335944783708,0.09547419762835407,0.129255822676962
Young Mens Christian Association of Pawt RI,0.04924503251134793,0.08335801420198874,0.06265611472656152,0.0619050803431086
Brown Dermatology Inc,0.1542482420444441,0.18297898080971475,0.14389731694783503,0.1378593991983934
Steere House,0.07261794334476357,0.10977560614400961,0.08919475752009498,0.07682535967108695
St. Andrew's School,0.0672221030032496,0.08838228770539924,0.05517385312796863,0.07979454909998485
Codac Inc,0.1342813769580803,0.18675565416925344,0.16176369798519996,0.12672060672322294
Plumbers & Pipefitters Local Union 51-Health & Welfare Fund,0.20405395979615182,0.2314567328125614,0.21023324652051578,0.16598686752780345
Refocus Inc,0.042722840627198666,0.08118046020026293,0.07052696955068694,0.06659571307026257
North American Catholic Educational Programming Foundation Inc,0.18248193593101714,0.23361104879545425,0.1829007861563463,0.15819210799318073
